scenario,year,population,age_0_14,age_15_64,age_65_plus,old_age_dependency,total_dependency,share_65_plus,median_age,births,net_international_migration
Entrada estrangeira zero; fecundidade CBO,2034,338961106.4859337,52623120.18906524,211286357.2478474,75051629.04902105,35.521284964453464,60.42735125028383,22.141663929261323,42.01179498079241,3241939.9778329534,-403600.0
Entrada estrangeira zero; fecundidade CBO,2035,338268208.074225,51979596.98228438,210475376.40716115,75813234.68477945,36.02000194935867,60.716286079874116,22.41216669943278,42.27424300016283,3203183.975020348,-394153.0
Entrada estrangeira zero; fecundidade CBO,2036,337495856.6442548,51420529.98402547,209550249.09043548,76525077.56979384,36.51872422101868,61.057244316899805,22.674375422172023,42.528107283053345,3164665.8247702406,-384985.0
Entrada estrangeira zero; fecundidade CBO,2037,336650157.4195422,50750884.94774149,208961455.15350756,76937817.31829311,36.819143158135525,61.10634239804262,22.853937722182973,42.773772355519256,3130762.49195337,-376084.0
Entrada estrangeira zero; fecundidade CBO,2038,335734203.7632114,50105369.41410262,208491751.95255262,77137082.39655624,36.997666178233594,61.029969108617784,22.97564011409452,43.01216683673437,3097950.33050129,-367404.0
Entrada estrangeira zero; fecundidade CBO,2039,334748432.12340814,49510058.52693066,208022595.56176797,77215778.03470954,37.118937885659605,60.91926514973784,23.066807974247126,43.24293666393039,3062923.61439972,-358901.0
Entrada estrangeira zero; fecundidade CBO,2040,333695825.8674765,48907553.59999367,207470510.38681808,77317761.88066474,37.26686830649317,60.840123854381915,23.170131565077053,43.47332421407993,3027899.2747475537,-350546.0
Entrada estrangeira zero; fecundidade CBO,2041,332577881.8788581,48335095.74467422,206917328.6548493,77325457.47933453,37.37021832923337,60.72983545695112,23.250330732306615,43.709755451024556,2991989.230605449,-343317.0
Entrada estrangeira zero; fecundidade CBO,2042,331396409.2471313,47770819.07479195,206232389.10025522,77393201.07208408,37.52718057999179,60.69076767860666,23.353663139533257,43.95731096831744,2954307.8197410856,-336236.0
Entrada estrangeira zero; fecundidade CBO,2043,330156816.6897998,47221410.46896405,205478089.47113395,77457316.74970183,37.69614412371846,60.677382946068825,23.460765561741276,44.22482893690628,2918540.961277517,-329283.0
Entrada estrangeira zero; fecundidade CBO,2044,328864034.81053966,46681401.42957477,204609935.98497573,77572697.39598918,37.91247821009301,60.72730448177638,23.588075674094075,44.507138412008835,2883224.534882248,-322518.0
Entrada estrangeira zero; fecundidade CBO,2045,327524942.5115645,46145890.79318846,203542837.8760665,77836213.84230955,38.24070385109919,60.912044820259624,23.764972904181565,44.79463724261963,2850353.473132999,-315985.0
Entrada estrangeira zero; fecundidade CBO,2046,326145907.4468633,45618502.96245362,202447103.08047143,78080301.40393834,38.56824830578184,61.10179028702746,23.940297768923998,45.07896109668423,2819271.004529607,-309660.0
Entrada estrangeira zero; fecundidade CBO,2047,324731173.3079193,45093363.36044022,201302482.47637808,78335327.47110105,38.914238169066465,61.31503661214166,24.12313134988776,45.32467625543216,2789619.5328927496,-303552.0
Entrada estrangeira zero; fecundidade CBO,2048,323284150.7191428,44575042.19969429,200106554.1397214,78602554.3797271,39.28034977047481,61.55600305495965,24.3137667605654,45.559148150275426,2759277.731560594,-297524.0
Entrada estrangeira zero; fecundidade CBO,2049,321809636.14593107,44065560.90223269,198929495.45868507,78814579.78501315,39.61935338109871,61.770699414841864,24.491056491942054,45.79096171337459,2729282.1975307,-291634.0
Entrada estrangeira zero; fecundidade CBO,2050,320313662.8543202,43566639.8617561,197617488.01598182,79129534.97658241,40.041767442253395,62.087710996718954,24.703765138039337,46.02813198826123,2701237.827777285,-285868.0
Entrada estrangeira zero; fecundidade CBO,2051,318797699.8019931,43076001.47110737,196265864.04219395,79455834.28869179,40.483776777203644,62.431557498688015,24.92359083457698,46.26378438534996,2671120.164662042,-280184.0
Entrada estrangeira zero; fecundidade CBO,2052,317263331.4323204,42587608.20974647,194914953.5559242,79760769.66664973,40.920805824046276,62.770134176130576,25.140242115772065,46.50307643063172,2639519.18219348,-274629.0
Entrada estrangeira zero; fecundidade CBO,2053,315715838.44739753,42103464.84681989,193495012.94530714,80117360.65527052,41.40538788868751,63.16484525450642,25.376414768820393,46.748425055791955,2610990.3976941337,-269193.0
Entrada estrangeira zero; fecundidade CBO,2054,314156974.88934547,41625557.57848971,191984079.38806638,80547337.92278941,41.95521742194847,63.63699317708805,25.639200896672865,47.0023133393661,2582273.867130758,-263867.0
Entrada estrangeira zero; fecundidade CBO,2055,312588218.4528137,41153896.94891361,190327792.357736,81106529.14616406,42.61412804795108,64.23676993283232,25.946764579806892,47.25883541818066,2553531.3725794433,-258573.0
Entrada estrangeira zero; fecundidade CBO,2056,311010917.88333875,40689348.09269655,188677272.01388812,81644297.77675416,43.27193037365121,64.83751040265517,26.251264210402805,47.50414118918699,2524787.47573729,-253285.0
Entrada estrangeira zero; fecundidade CBO,2057,309425915.7653041,40234029.141507186,187074328.24299386,82117558.38080306,43.89568528833055,65.40266036042412,26.53868153793823,47.74122847311916,2496407.430433337,-247998.0
Entrada estrangeira zero; fecundidade CBO,2058,307833134.3194818,39785659.58850874,185508334.32131833,82539140.40965472,44.493494436044564,65.94032577872491,26.81294870746183,47.97382765017465,2467644.2939056437,-242727.0
Entrada estrangeira zero; fecundidade CBO,2059,306232689.8965085,39344255.836233824,183953504.61632726,82934929.44394745,45.08472378219988,66.47287614075067,27.08232405625126,48.19609347339346,2439349.95350671,-237523.0
Entrada estrangeira zero; fecundidade CBO,2060,304623450.67921764,38907221.578802906,182397641.69395635,83318587.40645838,45.67964071940032,67.0106300992329,27.351337272518997,48.4160747671256,2410894.093472684,-232376.0
Entrada estrangeira zero; fecundidade CBO,2061,303005152.30280447,38473134.61192837,180841850.05167583,83690167.63920026,46.27809747317099,67.5525616533011,27.620047713104732,48.63820688098293,2382614.028672358,-226509.0
Entrada estrangeira zero; fecundidade CBO,2062,301376799.48286456,38041312.71475182,179245116.1365003,84090370.63161245,46.91361887236873,68.13668677776273,27.902071684318088,48.864749524197585,2355075.833271908,-220778.0
Entrada estrangeira zero; fecundidade CBO,2063,299737255.83606964,37613434.91693815,177528646.5265599,84595174.3925717,47.65156274647512,68.8388109190177,28.22310965535694,49.09596480862629,2328565.3575575976,-215160.0
Entrada estrangeira zero; fecundidade CBO,2064,298084354.5195818,37189161.01136202,175666377.17436612,85228816.33385369,48.51743270669021,69.68776798061012,28.592180381696227,49.335166004591834,2302100.69120187,-209643.0
Entrada estrangeira zero; fecundidade CBO,2065,296416213.897725,36766849.993643455,173655887.29387322,85993476.61020833,49.519470920489944,70.69171596590202,29.01105694571735,49.576763562139156,2275932.4282174073,-204207.0
Entrada estrangeira zero; fecundidade CBO,2066,294731466.40538675,36349308.426468,171654849.23917672,86727308.73974204,50.52424043022509,71.70005258326272,29.425873591811694,49.81679164533576,2250531.406400408,-198821.0
Entrada estrangeira zero; fecundidade CBO,2067,293027913.64864284,35938110.69015771,169880375.86903515,87209427.08944991,51.33578651643775,72.49073776157937,29.761474258052765,50.04887403817901,2225257.5891735866,-193480.0
Entrada estrangeira zero; fecundidade CBO,2068,291303107.8665163,35530449.59248443,168154053.8806292,87618604.3934026,52.106150503871966,73.23585197256632,30.078156403862348,50.27505522979847,2200236.5246897363,-188164.0
Entrada estrangeira zero; fecundidade CBO,2069,289555741.92054427,35128029.39595446,166383441.26682395,88044271.25776589,52.916486512964966,74.02918206036667,30.406674263750478,50.49439400698907,2176756.096763724,-182861.0
Entrada estrangeira zero; fecundidade CBO,2070,287782974.28746855,34730805.74494954,164616401.0228427,88435767.51967633,53.722330806761285,74.82035356096436,30.730020682647186,50.70721480789434,2153239.698114554,-177594.0
Entrada estrangeira zero; fecundidade CBO,2071,285983018.74686265,34339121.179839395,162825519.13681316,88818378.43021001,54.5481929989002,75.63771346343263,31.05722109634329,50.91252882489785,2130063.086693396,-172354.0
Entrada estrangeira zero; fecundidade CBO,2072,284154943.5177064,33952502.40435615,160975750.50828192,89226690.60506827,55.42865327438104,76.52034087151969,31.400717334171006,51.09713167798265,2106796.3593966505,-167172.0
Entrada estrangeira zero; fecundidade CBO,2073,282298867.2145381,33571877.61587641,159113584.2851481,89613405.31351349,56.32039886231017,77.41971465404804,31.74416043455469,51.299317135952634,2084079.912610365,-162075.0
Entrada estrangeira zero; fecundidade CBO,2074,280414522.8043974,33196637.382632703,157355279.2950461,89862606.12671863,57.10809737639842,78.20471233037652,32.046345256305464,51.4997002959851,2061236.529506934,-157054.0
Entrada estrangeira zero; fecundidade CBO,2075,278501861.8991358,32827534.302019075,155640799.30931067,90033528.28780615,57.84699685901716,78.93885352365669,32.32780121247926,51.691319001248324,2038980.7732634402,-152094.0
Entrada estrangeira zero; fecundidade CBO,2076,276561022.7504115,32464710.15332641,153981899.19672647,90114413.4003586,58.52273148367192,79.60619020361514,32.58391674436506,51.872052585949746,2017042.8754527865,-147178.0
Entrada estrangeira zero; fecundidade CBO,2077,274592350.0890672,32108040.093610913,152346424.79670703,90137885.19874933,59.16639351335645,80.24207030489015,32.8260729658026,52.04936327577073,1995727.74087412,-142332.0
Entrada estrangeira zero; fecundidade CBO,2078,272595999.00087875,31756533.52012855,150690540.11939657,90148925.36135359,59.82387832038158,80.89788435617315,33.07052403254935,52.21424586292302,1974436.7808124032,-137558.0
Entrada estrangeira zero; fecundidade CBO,2079,270573227.7329538,31410971.020142302,149010222.29082403,90152034.42198746,60.50057038773975,81.5803127955038,33.31890415668335,52.37179576405304,1953982.40944927,-132887.0
Entrada estrangeira zero; fecundidade CBO,2080,268524529.3775798,31071048.347662427,147286298.77003524,90167182.25988217,61.21898846861802,82.31466987763697,33.578750689511715,52.521436325245205,1933509.0029974564,-128324.0
Entrada estrangeira zero; fecundidade CBO,2081,266451590.00484237,30736121.671313725,145556772.1213551,90158696.21217354,61.94057129613008,83.05681427360425,33.836801728424675,52.66334740950299,1913164.2393527604,-123877.0
Entrada estrangeira zero; fecundidade CBO,2082,264357105.8983453,30406851.81052219,143876727.59070206,90073526.497121,62.604653306656076,83.73861452450019,34.0726708257116,52.798521095356136,1893595.9745976226,-119586.0
Entrada estrangeira zero; fecundidade CBO,2083,262242868.0071071,30082932.25780137,142220560.187946,89939375.56135973,63.23936246805939,84.39167140148396,34.296214133427746,52.92815759563169,1873990.2871089252,-115443.0
Entrada estrangeira zero; fecundidade CBO,2084,260111532.65296388,29763343.49633201,140605031.06081536,89743158.09581655,63.826420305686135,84.99447046134419,34.50179897080929,53.05144521455534,1854885.492031893,-111465.0
Entrada estrangeira zero; fecundidade CBO,2085,257964630.1914527,29448084.682661228,139015683.39308748,89500862.11570401,64.38184522146832,85.56512754177486,34.695013052479126,53.17015380812257,1835743.2123352126,-107657.0
Entrada estrangeira zero; fecundidade CBO,2086,255804042.9509529,29137008.250373367,137515208.4976435,89151826.20293602,64.83052105794084,86.01872894323279,34.85160952676175,53.283777909604446,1816789.9210275826,-103999.0
Entrada estrangeira zero; fecundidade CBO,2087,253631441.87230757,28830233.802907847,135917439.37357226,88883768.6958274,65.39541143909301,86.60698953810892,35.0444598034405,53.392004993953336,1797875.8706223352,-100514.0
Entrada estrangeira zero; fecundidade CBO,2088,251447865.76977116,28527040.97533647,134336599.90669242,88584224.88774228,65.94198822158008,87.1774824913106,35.22965868751939,53.49481615610966,1778775.4156834325,-97229.0
Entrada estrangeira zero; fecundidade CBO,2089,249255541.8566564,28228592.972761564,132813673.33146133,88213275.5524335,66.41882069798703,87.67310293014232,35.39069779365781,53.59209008669535,1760724.7588825426,-94150.0
Entrada estrangeira zero; fecundidade CBO,2090,247055247.03870907,27934183.637239236,131295289.43299432,87825773.96847554,66.8917935652953,88.16763960506907,35.549042176268706,53.68431393712879,1742552.60387717,-91276.0
Entrada estrangeira zero; fecundidade CBO,2091,244848343.09348613,27643323.913964204,129817763.60206662,87387255.57745528,67.31532969965917,88.60927526376543,35.69036019332577,53.772446601072126,1724206.5748995994,-88602.0
Entrada estrangeira zero; fecundidade CBO,2092,242636758.61771598,27355493.334647343,128362837.34656179,86918427.93650685,67.71307781382176,89.02414720128888,35.82244851591112,53.8567555165003,1705960.2942627654,-86134.0
Entrada estrangeira zero; fecundidade CBO,2093,240422831.69409806,27071155.123286683,126935020.8747057,86416655.69610563,68.07944340388559,89.40622535636813,35.943614459236485,53.93684880548045,1688188.216967129,-83861.0
Entrada estrangeira zero; fecundidade CBO,2094,238208643.09600502,26789606.886223752,125529553.1535927,85889483.05618858,68.42172293172892,89.76299772575699,36.056409179734345,54.012764871261965,1670564.8037806724,-81770.0
Entrada estrangeira zero; fecundidade CBO,2095,235995626.0098027,26510695.659942754,124139479.06529477,85345451.28456517,68.7496450985389,90.10521695976662,36.163997073835645,54.0839472029621,1652746.1783700257,-79845.0
Entrada estrangeira zero; fecundidade CBO,2096,233785868.7732202,26234849.514863282,122766704.710628,84784314.54772893,69.06132631609935,90.43100433808516,36.26579955094396,54.15052828086789,1635510.5994545782,-78075.0
Entrada estrangeira zero; fecundidade CBO,2097,231581142.7769714,25961744.2178122,121405096.72657771,84214301.8325815,69.3663644305186,90.75075842864035,36.364921954671274,54.213003077599346,1618715.7404317528,-76444.0
Entrada estrangeira zero; fecundidade CBO,2098,229381887.59314173,25691118.2148484,120059583.92660227,83631185.45169105,69.65806703346439,91.0567070875183,36.459367532988914,54.27159187090885,1601616.6290967804,-74937.0
Entrada estrangeira zero; fecundidade CBO,2099,227188992.76956835,25422704.30402012,118732278.36891836,83034010.0966298,69.93381348131055,91.34560196314875,36.54843004689446,54.32685239096579,1584749.532222965,-73541.0
Entrada estrangeira zero; fecundidade CBO,2100,225003697.3960601,25156909.719402723,117422958.99853313,82423828.67812422,70.19396324287304,91.61814632764523,36.632210773425044,54.37936026198403,1568254.8481501827,-72242.0
China-like NIM zero; TFR 1.126,2025,341784857.0,58899693.0,218268076.0,64617088.0,29.60446125891539,56.58948539959641,18.905778496792795,39.384881493556044,,
China-like NIM zero; TFR 1.126,2026,342927579.248088,58463534.520491034,218085678.45295596,66378366.27464102,30.43682957336409,57.24442874045127,19.35638026553127,39.61337389829415,3609543.3649586393,574000.0
China-like NIM zero; TFR 1.126,2027,344125660.63334215,58083406.295386,218030169.70935953,68012084.62859662,31.193886937417275,57.83396448852539,19.76373528885482,39.830624615149986,3594429.57236557,694000.0
China-like NIM zero; TFR 1.126,2028,345402795.1336335,57718848.85659467,218107929.0037097,69576017.27332911,31.89981106654115,58.363245532333984,20.143443612380356,40.04250066254185,3585471.8110813973,833000.0
China-like NIM zero; TFR 1.126,2029,346759434.4784294,57368342.92750993,218337959.04404652,71053132.50687282,32.54273000350749,58.81775024217185,20.490612638628228,40.25408626254872,3581530.2015967644,969000.0
China-like NIM zero; TFR 1.126,2030,348182836.4491439,57014531.67254468,218815796.54347706,72352508.23312217,33.06548675920034,59.121435448999954,20.780032976637,40.46912553401018,3585392.635884161,1086000.0
China-like NIM zero; TFR 1.126,2031,349135225.41659,56440475.02706266,219302280.8410224,73392469.54850486,33.46635031201926,59.20273335856757,21.021215908802265,40.715119781511625,3388063.038714245,868800.0
China-like NIM zero; TFR 1.126,2032,349609874.5520128,55699600.45173798,219652158.98673666,74258115.11353804,33.80714100698733,59.165234780653044,21.240279671359907,40.984050209190805,3184112.795972179,651600.0
China-like NIM zero; TFR 1.126,2033,349595910.1416127,54753064.43547532,219813627.33269107,75029218.37344635,34.13310597886115,59.04196404188095,21.461697976687958,41.27052514518121,2969170.034354886,434400.0
China-like NIM zero; TFR 1.126,2034,349085760.36991185,53610378.16025096,219676867.66023242,75798514.54942846,34.50454995865279,58.90874814813559,21.713436397150055,41.58097335981821,2746057.059968176,217200.0
China-like NIM zero; TFR 1.126,2035,348078042.8447081,52254301.63959589,219205256.6528407,76618484.55227141,34.95285000104422,58.79091959731853,22.011869500902147,41.91759522600826,2520982.2460370194,0.0
China-like NIM zero; TFR 1.126,2036,346997914.8511366,50994902.73091011,218613979.83041787,77389032.2898087,35.39985519217048,58.72631527055504,22.30244879800182,42.24596476730895,2500539.668791401,0.0
China-like NIM zero; TFR 1.126,2037,345846097.7633773,49631772.80716947,218353414.0096522,77860910.94655566,35.65820635307944,58.38822549762807,22.51316740309932,42.56867506988758,2479348.9182984196,0.0
China-like NIM zero; TFR 1.126,2038,344624606.0643699,48298935.00696306,218205761.4732369,78119909.58417006,35.80102975133932,57.93561257851502,22.668117194620343,42.88624783724647,2457966.570358274,0.0
China-like NIM zero; TFR 1.126,2039,343334984.660881,47018929.87230902,218056896.245267,78259158.54330485,35.88932975331363,57.4520185202962,22.79382004155592,43.1989627466849,2435422.6394842695,0.0
China-like NIM zero; TFR 1.126,2040,341977860.6124241,45730331.591671616,217824820.2613431,78422708.75940937,36.00265050847692,56.996737195570255,22.932101107062213,43.51257481158755,2410499.0755064287,0.0
China-like NIM zero; TFR 1.126,2041,340555356.91653776,44428133.57867499,217633961.70150954,78493261.63635322,36.0666419076673,56.480796587996686,23.04860576766382,43.82974078312992,2384212.7489417186,0.0
China-like NIM zero; TFR 1.126,2042,339070547.46635574,43117821.59554126,217327315.40944502,78625410.4613695,36.17833787402154,56.018375705578606,23.188510783046144,44.15817505111065,2357381.267627578,0.0
China-like NIM zero; TFR 1.126,2043,337526271.70783645,41794510.18586975,216975961.22388485,78755800.29808183,36.29701643161212,55.55929320647772,23.333235632174148,44.50106125586371,2329935.817456388,0.0
China-like NIM zero; TFR 1.126,2044,335927129.2025412,40455867.77933385,216531464.7732524,78939796.64995496,36.45650147548727,55.14009917880418,23.49908351771126,44.85260313612965,2302365.2990368665,0.0
China-like NIM zero; TFR 1.126,2045,334279319.3477575,39098971.40233357,215905482.5367829,79274865.40864097,36.717393406225916,54.82669333827949,23.715157002030907,45.219242193477434,2276468.0094110905,0.0
China-like NIM zero; TFR 1.126,2046,332588868.8057653,37928535.3788395,215066345.69230977,79593987.73461606,37.00903899138606,54.644776120198834,23.93164510298137,45.584212448389025,2251913.3607521155,0.0
China-like NIM zero; TFR 1.126,2047,330860011.5989381,36950271.268950894,213981754.36589488,79927985.96409236,37.352710842542535,54.620665009218044,24.157644672085507,45.945542690328914,2228616.140765925,0.0
China-like NIM zero; TFR 1.126,2048,329096439.8241495,36172238.2731759,212645763.0820311,80278438.46894248,37.75219280431839,54.76275428878209,24.39359067871981,46.27572456490558,2204969.9996361737,0.0
China-like NIM zero; TFR 1.126,2049,327303238.82525176,35600073.40802532,211124873.36019897,80578292.05702737,38.1661766207685,55.02827005458586,24.61884958616263,46.60140133723944,2181707.3862136165,0.0
China-like NIM zero; TFR 1.126,2050,325484451.300035,35232329.170419775,209266066.60323364,80986055.52638157,38.700041932708714,55.53618251789968,24.881697175674844,46.92523415469361,2158374.6898842426,0.0
China-like NIM zero; TFR 1.126,2051,323642526.3130138,34860652.269482344,207371329.35425037,81410544.689281,39.258341518469116,56.06908019581551,25.154464592994824,47.255314158148025,2133999.8077827436,0.0
China-like NIM zero; TFR 1.126,2052,321778279.09064436,34483463.80559303,205475551.7674302,81819263.51762111,39.81946407435819,56.60173501071928,25.427217694384144,47.58614070516631,2107166.960868748,0.0
China-like NIM zero; TFR 1.126,2053,319894748.181342,34101706.610450394,203507522.36039326,82285519.21049836,40.43364994871207,57.19062591447484,25.72268525141661,47.91873257506647,2081071.0433673128,0.0
China-like NIM zero; TFR 1.126,2054,317991881.7851928,33714487.043899916,201445821.90006137,82831572.84123157,41.11853602122603,57.85479132098891,26.048329402693764,48.255624867201384,2053001.290637411,0.0
China-like NIM zero; TFR 1.126,2055,316069431.2638947,33322611.353147004,199232611.86167136,83514208.04907627,41.91794067683095,58.64342102955711,26.42274126767674,48.59999023608235,2023314.3717073062,0.0
China-like NIM zero; TFR 1.126,2056,314127579.7481392,32926002.940977607,197017793.83770132,84183782.96946022,42.729025297486004,59.441222860768676,26.79923330417437,48.95057963825011,1992315.4472918715,0.0
China-like NIM zero; TFR 1.126,2057,312166343.85494995,32524947.82721098,194843321.14566302,84798074.88207597,43.52116068617088,60.21403352161985,27.16438736953588,49.30440409040684,1961079.7351613962,0.0
China-like NIM zero; TFR 1.126,2058,310184858.1988639,32118881.179787602,192695363.6337176,85370613.3853588,44.30340812331862,60.97162503010438,27.522495418079522,49.65245513593037,1928606.7057802058,0.0
China-like NIM zero; TFR 1.126,2059,308182242.79744947,31707502.458018593,190546600.0892495,85928140.25018136,45.09560402018917,61.735891720503524,27.882248980405084,49.99582789546757,1895638.9117412076,0.0
China-like NIM zero; TFR 1.126,2060,306156188.5362369,31287751.18765942,188383553.633823,86484883.71475446,45.90893527938348,62.517471738185,28.24861523402394,50.33309401369568,1861458.7337346491,0.0
China-like NIM zero; TFR 1.126,2061,304104365.27175766,30857201.286717087,186205794.97595897,87041369.00908148,46.74471544793726,63.31627343339151,28.622203081924997,50.668230008179506,1826059.259521494,0.0
China-like NIM zero; TFR 1.126,2062,302021533.99534446,30411334.29744407,183972005.77344874,87638193.92445165,47.63670078825645,64.16711484206306,29.017200450946177,51.001406301873836,1787356.9690595488,0.0
China-like NIM zero; TFR 1.126,2063,299902350.52161723,29947136.860268395,181604223.41694114,88350990.24440764,48.650294900666786,65.14062552007833,29.459919233957194,51.33098804650239,1745287.5525020682,0.0
China-like NIM zero; TFR 1.126,2064,297740691.4621498,29460359.64927431,179077056.9131637,89203274.89971176,49.81278810214496,66.26400756995201,29.96005499337389,51.664991086984216,1699475.9748123996,0.0
China-like NIM zero; TFR 1.126,2065,295531626.2853866,28948335.138550024,176387243.92199448,90196047.22484218,51.13524380750032,67.5470514274165,30.519930593736987,52.00355659795831,1650856.5087864744,0.0
China-like NIM zero; TFR 1.126,2066,293271390.7530484,28410679.284369666,173695073.51859152,91165637.95008734,52.48602398635641,68.84266479881371,31.08575906978056,52.34677504214378,1600710.9703712708,0.0
China-like NIM zero; TFR 1.126,2067,290958947.7935373,27851203.03613922,171219092.2941594,91888652.46323866,53.667293309423265,69.93370534499815,31.581311783008744,52.69606071430225,1552070.1616607134,0.0
China-like NIM zero; TFR 1.126,2068,288594312.6277558,27272027.765672352,168781096.45656243,92541188.40552111,54.82911910655678,70.98734318391435,32.066185768839325,53.050967630456334,1506250.9124100604,0.0
China-like NIM zero; TFR 1.126,2069,286178872.88562584,26679515.615448464,166289632.11241904,93209725.1577583,56.05263778245926,72.09664201563474,32.57044247113604,53.40668163054142,1464822.483114932,0.0
China-like NIM zero; TFR 1.126,2070,283713224.05601007,26078845.8425123,163793104.80650085,93841273.40699689,57.29256644707818,73.21438798731998,33.076101305898575,53.760578166616334,1427128.4968718872,0.0
China-like NIM zero; TFR 1.126,2071,281199139.66031474,25475485.258969706,161264026.86571047,94459627.53563455,58.57451867693593,74.3718950379913,33.591719963916205,54.109196100487516,1393478.2347185502,0.0
China-like NIM zero; TFR 1.126,2072,278639511.3972222,24873423.549023956,158668150.58813432,95097937.260064,59.93511420380526,75.61149503816034,34.12937985112044,54.45341884899479,1363602.85145338,0.0
China-like NIM zero; TFR 1.126,2073,276037395.56936866,24277609.36737702,156053015.61477983,95706770.58721183,61.32965147143713,76.8869345343334,34.67166844905279,54.794326863407804,1337476.2569172543,0.0
China-like NIM zero; TFR 1.126,2074,273395223.1387936,23691150.86530766,153536856.44094598,96167215.83253984,62.634612992436836,78.06488258013016,35.17516316798226,55.12925284741157,1314109.366266345,0.0
China-like NIM zero; TFR 1.126,2075,270714911.51916176,23118131.29091824,151061652.24176136,96535127.98648217,63.90445659364688,79.20822889313133,35.65933159897224,55.45872651422255,1293406.6468179058,0.0
China-like NIM zero; TFR 1.126,2076,267998174.99541634,22561767.163803853,148640875.67004064,96795532.16157189,65.12039957060179,80.29910937172501,36.117981834476076,55.78068698233408,1274697.4895610474,0.0
China-like NIM zero; TFR 1.126,2077,265246167.46597573,22026891.784630224,146240666.56225422,96978609.11909129,66.31439215835888,81.3764759838955,36.56173811881039,56.08958190633834,1257668.431846017,0.0
China-like NIM zero; TFR 1.126,2078,262459940.16619843,21517730.527970523,143814175.55499816,97128034.08322974,67.53717685228152,82.49935317803713,37.006803408445876,56.41140689786357,1241462.5486153914,0.0
China-like NIM zero; TFR 1.126,2079,259640791.10145482,21038929.116670787,141353134.56170666,97248727.42307739,68.7984229883662,83.682372454295,37.45510364936355,56.73229418297251,1226228.510829376,0.0
China-like NIM zero; TFR 1.126,2080,256789366.9127321,20593484.624708388,138833772.51782098,97362109.77020276,70.12854869855614,84.96174400200076,37.915164066466396,57.04912707650889,1211092.8028536723,0.0
China-like NIM zero; TFR 1.126,2081,253907164.62564746,20182723.261850107,136289385.44419092,97435055.9196064,71.49130183693215,86.30002901408618,38.3742837911886,57.354372523372476,1195884.346320869,0.0
China-like NIM zero; TFR 1.126,2082,250996572.44976503,19805549.980570253,133773610.15668136,97417412.31251344,72.8225934834337,87.62786782519152,38.812248056499165,57.65745669160339,1180910.3317625932,0.0
China-like NIM zero; TFR 1.126,2083,248059252.21732047,19458669.974973924,131260987.32896757,97339594.91337901,74.1572929582082,88.98170527670341,39.24046131853267,57.959406497367276,1165528.1940161444,0.0
China-like NIM zero; TFR 1.126,2084,245097429.2782075,19137639.187400922,128769097.33661899,97190692.75418761,75.47672132865749,90.33870264500753,39.653901324222986,58.260614103965565,1149987.9446778072,0.0
China-like NIM zero; TFR 1.126,2085,242112371.31619984,18838201.71064201,126286040.54079202,96988129.06476587,76.800356278046,91.71744579163878,40.059138051272456,58.56085241306818,1133878.6050240786,0.0
China-like NIM zero; TFR 1.126,2086,239105875.73771915,18555911.534531996,123877802.85494117,96672161.34824593,78.03832415517363,93.01753036232655,40.43069249134132,58.86064578469354,1117285.34270042,0.0
China-like NIM zero; TFR 1.126,2087,236079205.79371858,18286386.546786305,121362166.92096804,96430652.3259642,79.4569302546819,94.5245472977218,40.846737010045445,59.16038637771325,1100094.03914672,0.0
China-like NIM zero; TFR 1.126,2088,233033502.12765282,18025204.461130977,118857269.33122854,96151028.33529332,80.89621179781776,96.06163210618675,41.26060307097947,59.46063861482354,1082171.5225573399,0.0
China-like NIM zero; TFR 1.126,2089,229970697.73147374,17769709.293955266,116401882.26375917,95799106.17375931,82.30030675679686,97.56613317504176,41.6570924551525,59.76197175268576,1064270.2459348412,0.0
China-like NIM zero; TFR 1.126,2090,226891493.21921295,17516540.106469203,113943320.49219526,95431632.6205485,83.7535997795371,99.12662913378435,42.06047184340512,60.06487043991896,1045724.2352809804,0.0
China-like NIM zero; TFR 1.126,2091,223797604.53448737,17263067.813086372,111480418.20600024,95054118.51540074,85.26530492534931,100.7505965047069,42.47325109360267,60.333986245620096,1026507.8298011796,0.0
China-like NIM zero; TFR 1.126,2092,220691052.15781906,17007255.23707246,109020777.39399008,94663019.5267565,86.83025547016042,102.43026827837033,42.8939092007508,60.57709096795716,1006857.0545774003,0.0
China-like NIM zero; TFR 1.126,2093,217574491.22351274,16748081.778577147,106561788.70683801,94264620.73809761,88.46005860264684,104.17683849328174,43.32521712816979,60.788662677085085,987020.4925452265,0.0
China-like NIM zero; TFR 1.126,2094,214450390.25353125,16484307.19916686,104102567.03148143,93863516.02288297,90.16445866747735,105.99913755121887,43.76933793961113,60.96099116579778,966829.2874661232,0.0
China-like NIM zero; TFR 1.126,2095,211320839.06641617,16215426.188687287,101639120.35049489,93466292.52723405,91.95897426593474,107.91289646908804,44.2295672022476,61.077071213442025,946125.3755954396,0.0
China-like NIM zero; TFR 1.126,2096,208188104.41071326,15941415.22170677,99364171.6675842,92882517.52142228,93.47686994478671,109.52029380085995,44.614709271853386,61.131067880466034,925461.6793751668,0.0
China-like NIM zero; TFR 1.126,2097,205054547.45744237,15662039.631191615,97282077.20568943,92110430.62056139,94.68386496909054,110.78347969881759,44.919964839930344,61.17927609730574,904841.7110419839,0.0
